@RELATION svmclasbluemetaldisc
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE features69 NUMERIC
@ATTRIBUTE features70 NUMERIC
@ATTRIBUTE class {classical_w,blues_w,metal_w,disco_w}

@DATA
0.021645,0.044353,3.164764,0.094841,0.162357,0.094288,0.010694,0.028119,-25.086316,3.658729,0.410117,0.492572,0.075395,0.012236,-0.108784,0.084042,0.019267,-0.152233,-0.081040,-0.048881,-0.195278,0.030413,0.004839,0.043083,0.023092,0.046003,0.003700,0.018195,0.001593,0.004022,0.022439,0.055267,0.006277,0.038065,0.015085,0.023422,0.114869,0.029905,0.032802,0.138764,0.009537,0.030877,1.042344,0.449608,0.456958,0.362468,0.308623,0.294974,0.249240,0.256819,0.252332,0.263504,0.283425,0.252497,0.230408,0.025717,0.006113,0.035784,0.027392,0.030176,0.004628,0.016934,0.002643,0.005831,0.019795,0.035206,0.010116,0.010326,150.000000,0.095122,blues_w
0.022397,0.024661,3.127171,0.096841,0.163273,0.087163,0.014869,0.024513,-25.826599,3.205132,0.308990,0.636137,0.042703,0.008398,0.073390,0.090666,0.059587,-0.092852,-0.165564,-0.001772,-0.154033,0.031782,0.009805,0.038002,0.006786,0.022955,0.008590,0.062011,0.000766,0.003229,0.035692,0.025394,0.005117,0.036862,0.012540,0.014573,0.193531,0.026437,0.034324,0.095411,0.012564,0.017464,1.273206,0.531727,0.463418,0.367775,0.360349,0.309811,0.265753,0.269859,0.254595,0.283572,0.284967,0.279486,0.267481,0.034249,0.013952,0.040877,0.010303,0.021999,0.011750,0.041414,0.001559,0.005016,0.033467,0.029265,0.010668,0.010654,171.428571,0.091928,blues_w
0.023975,0.038508,3.113445,0.092092,0.151065,0.104640,0.010248,0.029350,-24.523680,3.099484,0.016832,0.581718,0.095944,0.141395,-0.064660,0.170085,-0.160339,-0.136825,-0.280942,-0.237785,-0.147235,0.025743,0.006114,0.068929,0.035776,0.024725,0.006946,0.021157,0.001586,0.005286,0.023944,0.035431,0.004807,0.038188,0.010449,0.020813,0.186166,0.025448,0.032439,0.091134,0.007615,0.019718,0.924317,0.451997,0.412753,0.353233,0.250583,0.281156,0.256679,0.251969,0.250056,0.251981,0.261452,0.248891,0.293687,0.033695,0.008741,0.050289,0.035812,0.021013,0.006208,0.018235,0.002155,0.006329,0.022113,0.029967,0.008034,0.010744,133.333333,0.102669,blues_w
0.017616,0.044414,3.134204,0.092750,0.167882,0.058818,0.013680,0.021004,-24.925600,3.417654,0.414693,0.470814,-0.087207,-0.102256,-0.044547,0.062779,-0.070777,-0.225079,-0.144301,-0.186791,-0.247524,0.028710,0.004690,0.029304,0.022539,0.016843,0.004274,0.015427,0.000510,0.005261,0.033292,0.081697,0.004414,0.037301,0.008154,0.027245,0.163935,0.025590,0.034052,0.057813,0.012828,0.012096,1.108854,0.365862,0.484310,0.352704,0.272190,0.291033,0.262300,0.287270,0.234427,0.258848,0.267519,0.266078,0.240643,0.032504,0.007924,0.029045,0.027213,0.019550,0.004510,0.014559,0.001105,0.008194,0.030796,0.050900,0.008549,0.009583,120.000000,0.103448,blues_w
0.025100,0.012869,3.098550,0.097748,0.165621,0.124882,0.013918,0.033427,-27.804316,2.832603,0.314399,0.584949,-0.028444,-0.028579,-0.014069,0.111511,0.144865,0.142450,0.180575,0.061103,-0.117332,0.010622,0.002394,0.040723,0.009359,0.016387,0.001862,0.016246,0.002178,0.007025,0.038686,0.069413,0.001537,0.033182,0.013304,0.018254,0.284218,0.028318,0.037100,0.111421,0.014020,0.022172,1.948350,0.738515,0.519359,0.438877,0.425810,0.335741,0.318340,0.287904,0.279086,0.317094,0.337655,0.277687,0.210738,0.012428,0.004706,0.046378,0.012292,0.019486,0.002188,0.018483,0.004246,0.009000,0.028877,0.048733,0.001680,0.011667,120.000000,0.092166,blues_w
0.025130,0.035375,3.136159,0.100519,0.164697,0.113044,0.010818,0.029453,-24.936731,3.296183,0.330867,0.532177,0.021591,0.059083,-0.320025,0.021009,-0.134114,-0.303025,-0.286518,-0.205128,-0.237701,0.044592,0.004123,0.051035,0.041015,0.019546,0.007844,0.022433,0.000814,0.007776,0.031057,0.033986,0.002054,0.037135,0.017363,0.017430,0.138881,0.029069,0.032990,0.129968,0.008507,0.025244,0.992111,0.445542,0.464375,0.331664,0.300994,0.288084,0.271143,0.233243,0.249965,0.244596,0.257439,0.253006,0.257097,0.047078,0.005244,0.041650,0.039469,0.022862,0.009233,0.019020,0.001744,0.007795,0.030046,0.033216,0.002459,0.011662,171.428571,0.108295,blues_w
0.054598,0.028522,3.113979,0.121011,0.145230,0.530026,0.006408,0.087695,-23.768240,2.214545,0.854321,0.359390,0.118701,0.011139,0.042064,-0.158363,-0.086694,-0.291523,0.095699,-0.030522,0.231302,0.035031,0.001633,0.054223,0.016289,0.028961,0.017735,0.041713,0.001502,0.007059,0.012210,0.028483,0.003573,0.025847,0.018715,0.014647,0.141311,0.018845,0.023291,0.238583,0.002867,0.057617,0.888815,0.449279,0.417131,0.315886,0.272184,0.305817,0.274781,0.255511,0.250510,0.269633,0.245193,0.237086,0.231810,0.030009,0.002322,0.033591,0.017035,0.020198,0.015481,0.030028,0.002918,0.006887,0.012992,0.022250,0.004978,0.007330,171.428571,0.190840,blues_w
0.056732,0.023731,3.150885,0.126883,0.147211,0.502374,0.005348,0.088179,-24.183964,2.030497,0.716353,0.582513,0.229489,0.008792,0.118318,0.086902,-0.133329,0.058936,0.255176,-0.022791,0.156633,0.022254,0.003434,0.048671,0.007467,0.037311,0.006844,0.057610,0.001997,0.006574,0.018860,0.039359,0.002385,0.031036,0.020049,0.013741,0.124707,0.022331,0.022348,0.227283,0.003097,0.064933,0.996879,0.385388,0.462342,0.269252,0.317622,0.298017,0.297537,0.298652,0.252497,0.192299,0.207560,0.236506,0.226481,0.023722,0.005937,0.038870,0.007555,0.028906,0.008352,0.040487,0.003278,0.007711,0.017629,0.029768,0.003390,0.010399,133.333333,0.141350,blues_w
0.055768,0.014033,3.130879,0.125772,0.149964,0.587535,0.005276,0.088152,-25.861484,1.840257,1.498319,0.674576,0.255705,0.205910,-0.062559,0.587717,0.032669,0.028719,0.212694,-0.108264,0.167332,0.011925,0.001393,0.061341,0.004753,0.053518,0.003430,0.050065,0.000205,0.001562,0.015638,0.041551,0.001605,0.033734,0.016394,0.006787,0.156179,0.017181,0.022756,0.225474,0.004058,0.041813,0.825560,0.407552,0.359182,0.290126,0.270971,0.261503,0.208239,0.317540,0.267688,0.318758,0.216703,0.182457,0.193220,0.018167,0.001611,0.036462,0.006421,0.031385,0.005640,0.035060,0.000235,0.001880,0.011909,0.025178,0.002522,0.007398,171.428571,0.099778,blues_w
0.044639,0.022401,3.136917,0.111806,0.144930,0.348604,0.006170,0.053799,-24.148113,2.163331,0.620768,0.786510,0.154685,-0.191659,-0.157419,0.087781,-0.071277,-0.032118,0.182822,-0.127450,0.004847,0.024698,0.001497,0.055111,0.021471,0.038403,0.008093,0.041141,0.002660,0.006508,0.014977,0.041367,0.001457,0.028901,0.017493,0.013715,0.103965,0.019423,0.025093,0.187764,0.003135,0.035412,1.027853,0.459698,0.319403,0.261563,0.246849,0.235845,0.249343,0.250952,0.236342,0.208698,0.241322,0.208317,0.204845,0.024152,0.001793,0.039536,0.020625,0.031212,0.008575,0.036033,0.003756,0.006423,0.014353,0.028181,0.001648,0.009493,133.333333,0.105675,blues_w
0.048209,0.025840,3.120102,0.118827,0.147955,0.430244,0.007170,0.061655,-24.391873,2.104181,0.923906,0.583535,0.174145,-0.040393,0.019245,0.382848,0.072921,0.116782,0.151975,-0.155234,0.139116,0.021316,0.003621,0.046391,0.007306,0.029603,0.008597,0.060854,0.000656,0.006016,0.024945,0.052298,0.003303,0.032542,0.015070,0.010846,0.143317,0.018123,0.022947,0.197266,0.003610,0.040868,0.653196,0.332560,0.311225,0.264266,0.318719,0.275240,0.296288,0.312242,0.347012,0.311915,0.300191,0.237884,0.217112,0.027355,0.005863,0.035369,0.009640,0.027382,0.013057,0.040427,0.001052,0.009208,0.018106,0.034461,0.005065,0.008144,200.000000,0.115702,blues_w
0.024626,0.045462,3.007502,0.103514,0.158528,0.149578,0.011514,0.012641,-24.773974,2.949557,1.564621,0.626847,0.308304,0.071995,-0.092324,0.210515,-0.122631,0.011440,0.174775,-0.150275,0.102817,0.028874,0.000376,0.067022,0.013621,0.063804,0.006898,0.041297,0.000140,0.004602,0.017993,0.038529,0.000698,0.034949,0.009070,0.021143,0.192856,0.022236,0.031795,0.075608,0.006126,0.003690,0.698876,0.256977,0.380416,0.190603,0.190542,0.201358,0.209769,0.192504,0.203619,0.184454,0.262727,0.201976,0.191926,0.030379,0.000341,0.043353,0.015292,0.049113,0.009516,0.030531,0.000137,0.005538,0.018032,0.026062,0.000846,0.006864,133.333333,0.136905,blues_w
0.030434,0.017448,3.075347,0.108099,0.157324,0.222580,0.007673,0.024915,-25.852108,2.840357,1.335786,0.519340,0.156475,-0.080290,-0.115336,0.131771,-0.117317,0.076989,0.136997,-0.125553,0.117107,0.033889,0.000625,0.067646,0.011382,0.033137,0.016603,0.046685,0.000166,0.006149,0.030860,0.048942,0.001577,0.037096,0.015219,0.011998,0.166669,0.025170,0.029758,0.164606,0.006313,0.028148,1.069676,0.332702,0.311273,0.238425,0.229588,0.239974,0.212932,0.210696,0.207486,0.180135,0.205802,0.216432,0.194381,0.033403,0.000711,0.044329,0.012437,0.032693,0.021036,0.038501,0.000167,0.007039,0.028002,0.037270,0.001804,0.008712,120.000000,0.163522,blues_w
0.039440,0.013933,3.169863,0.111365,0.151906,0.310742,0.004816,0.032753,-25.312636,2.815080,1.085455,0.188923,-0.182001,-0.381699,-0.162275,0.200564,-0.060214,0.307864,0.270410,0.009546,0.163270,0.023632,0.002275,0.050610,0.009485,0.024596,0.021471,0.055912,0.000517,0.019749,0.013439,0.031172,0.004537,0.029912,0.012512,0.006134,0.106600,0.018865,0.026753,0.147805,0.003119,0.028517,0.576110,0.295818,0.314122,0.212809,0.217356,0.204410,0.196302,0.207983,0.199587,0.198538,0.178969,0.179082,0.174796,0.020053,0.003377,0.033128,0.009931,0.017545,0.020840,0.033548,0.000450,0.014463,0.011077,0.021651,0.004339,0.006387,171.428571,0.109677,blues_w
0.051124,0.020090,3.180434,0.113827,0.141202,0.484018,0.005528,0.077356,-24.008647,1.947316,0.699978,0.454985,0.108091,0.120395,-0.101134,0.124428,0.003902,-0.038371,0.106526,-0.038741,0.028550,0.022255,0.004059,0.045246,0.008867,0.035764,0.009093,0.042040,0.001650,0.008336,0.020557,0.035244,0.003571,0.026348,0.017749,0.010089,0.095832,0.019044,0.024853,0.226741,0.003057,0.043210,0.934177,0.431893,0.343184,0.295144,0.295977,0.243066,0.303835,0.278529,0.228206,0.215605,0.219424,0.228629,0.227262,0.020726,0.005571,0.031297,0.009087,0.027812,0.010127,0.033099,0.003485,0.010925,0.015844,0.025626,0.004653,0.009063,120.000000,0.107943,blues_w
0.047662,0.039864,3.093983,0.112139,0.144881,0.424353,0.006402,0.066400,-23.428973,1.809159,0.798703,0.474957,-0.043637,0.119577,-0.078637,-0.138220,-0.181393,0.105101,0.078727,0.176447,0.050000,0.008643,0.001860,0.062732,0.019767,0.032868,0.008982,0.060307,0.001975,0.008283,0.014318,0.038903,0.001573,0.033134,0.016892,0.028932,0.198958,0.018255,0.027829,0.209311,0.003274,0.036679,1.055898,0.448238,0.300892,0.262503,0.261717,0.215983,0.191066,0.211605,0.209082,0.228202,0.222433,0.223998,0.207874,0.008536,0.003082,0.065424,0.019135,0.027408,0.009259,0.047088,0.002264,0.010407,0.012484,0.031265,0.001538,0.014279,133.333333,0.145669,blues_w
0.054291,0.051662,3.195953,0.104711,0.132001,0.596654,0.005820,0.097653,-22.248029,1.515432,0.718623,-0.084566,0.062781,0.284942,-0.176478,0.008877,0.075287,0.242000,-0.101421,0.171779,0.085815,0.010947,0.003594,0.048279,0.013585,0.016919,0.008276,0.050223,0.003246,0.008635,0.013398,0.052258,0.006880,0.028559,0.015154,0.026124,0.085400,0.017210,0.028452,0.217475,0.002788,0.032707,0.715525,0.303689,0.296155,0.290216,0.253277,0.249855,0.257706,0.277005,0.283213,0.247910,0.262802,0.225553,0.181216,0.011881,0.004228,0.045175,0.012765,0.011749,0.009937,0.042187,0.004375,0.010097,0.011152,0.043191,0.009696,0.012770,200.000000,0.121150,blues_w
0.033979,0.013062,3.114635,0.093658,0.143673,0.291863,0.008170,0.049583,-26.833699,2.127190,0.924397,0.459274,0.248868,0.162176,-0.064015,-0.219363,0.006635,0.184993,-0.075521,-0.017869,0.153712,0.042084,0.000570,0.093191,0.009719,0.026006,0.004652,0.066642,0.000851,0.004301,0.007002,0.026446,0.004479,0.045657,0.022771,0.018777,0.211570,0.026613,0.034292,0.251042,0.007158,0.045498,1.733737,0.709008,0.375108,0.425258,0.281128,0.242728,0.236931,0.252094,0.289275,0.245532,0.223435,0.234350,0.217288,0.036058,0.000692,0.069815,0.015800,0.023850,0.005863,0.048741,0.001305,0.005052,0.006049,0.024570,0.004485,0.018219,150.000000,0.099526,blues_w
0.070581,0.029478,3.159966,0.114610,0.130260,0.723495,0.006490,0.113745,-23.551316,1.041120,0.460332,0.066693,0.031571,0.225234,0.013068,-0.010360,-0.190886,0.085031,-0.145015,0.170428,0.220793,0.010727,0.003584,0.051421,0.009919,0.018579,0.011587,0.056162,0.002156,0.004786,0.007619,0.026075,0.003679,0.026338,0.020937,0.021567,0.183387,0.018036,0.024669,0.238157,0.003420,0.037020,1.232902,0.466363,0.517228,0.356872,0.310056,0.291698,0.277163,0.277083,0.305672,0.276856,0.263013,0.232129,0.283893,0.011956,0.005470,0.053044,0.011389,0.016504,0.014458,0.048487,0.003263,0.005462,0.008025,0.026773,0.005136,0.015769,240.000000,0.091837,blues_w
0.051860,0.051121,3.129751,0.111623,0.140741,0.541050,0.006068,0.085481,-22.589661,1.497893,0.847424,0.350480,0.091229,0.446485,0.084648,0.002973,-0.165543,0.122005,-0.019774,0.212306,0.031920,0.011511,0.002360,0.067699,0.007167,0.025939,0.010451,0.055692,0.004097,0.004112,0.015669,0.033776,0.002885,0.028789,0.019332,0.030488,0.130204,0.020325,0.027848,0.248340,0.002688,0.044528,1.038649,0.433038,0.429654,0.281362,0.315977,0.330956,0.255697,0.241352,0.263459,0.215780,0.200227,0.220651,0.201097,0.012493,0.003254,0.047518,0.007773,0.017515,0.013217,0.040099,0.007296,0.004604,0.013781,0.027586,0.003863,0.011967,171.428571,0.152305,blues_w
0.067223,0.030876,3.120845,0.115240,0.135798,0.676856,0.006317,0.110554,-23.619086,1.201033,0.656195,0.146592,0.196859,0.130820,-0.080552,-0.195341,0.032935,0.185080,-0.191483,0.038947,0.197700,0.018857,0.001788,0.059174,0.014908,0.022886,0.006013,0.049279,0.004517,0.004717,0.006555,0.035706,0.005432,0.030844,0.020546,0.023703,0.208561,0.016758,0.027719,0.235559,0.003390,0.039702,1.058186,0.485014,0.346878,0.288778,0.296530,0.251855,0.238103,0.261405,0.256765,0.243959,0.231907,0.269649,0.245773,0.019332,0.002205,0.058396,0.020361,0.024033,0.006020,0.050012,0.006740,0.005392,0.006761,0.028948,0.008336,0.015399,133.333333,0.152130,blues_w
0.033185,0.022943,3.145525,0.102796,0.151744,0.297556,0.007103,0.051295,-25.387158,2.260251,0.847427,0.564818,0.104460,0.167366,-0.041365,-0.074717,-0.046386,0.096767,-0.004583,0.187112,0.076564,0.022841,0.001111,0.064580,0.009406,0.019110,0.005883,0.060045,0.001831,0.004278,0.010140,0.091412,0.001879,0.046985,0.020857,0.020087,0.156970,0.026767,0.032437,0.235309,0.006552,0.045171,1.252690,0.499046,0.361673,0.310399,0.293541,0.244235,0.217019,0.227803,0.241269,0.197976,0.205365,0.237086,0.195849,0.028004,0.001371,0.048263,0.009906,0.017131,0.007246,0.050768,0.002455,0.004783,0.010398,0.062615,0.002055,0.016457,150.000000,0.099338,blues_w
0.045675,0.040305,3.100633,0.104824,0.139195,0.464194,0.007185,0.074891,-23.319135,1.528608,0.860141,0.550259,0.019678,0.405673,-0.074226,0.048956,-0.079688,0.128826,-0.124796,0.133677,-0.066612,0.016267,0.001923,0.047791,0.015888,0.032280,0.007246,0.049522,0.001653,0.003827,0.012393,0.058565,0.002397,0.031566,0.019509,0.028474,0.170768,0.021794,0.030903,0.253895,0.003720,0.045859,1.238844,0.574676,0.448135,0.318360,0.302321,0.312929,0.249390,0.278443,0.254311,0.264214,0.231477,0.219702,0.245222,0.016732,0.002702,0.047220,0.017440,0.024668,0.009337,0.048603,0.002592,0.004009,0.012597,0.042581,0.002993,0.014704,171.428571,0.138277,blues_w
0.062751,0.037375,3.146134,0.119499,0.140029,0.647539,0.005827,0.109761,-23.452782,1.547772,0.559667,-0.025620,-0.168393,0.038459,0.081132,-0.259918,-0.198681,0.131717,0.055627,0.107403,0.150132,0.010484,0.002358,0.040983,0.018361,0.016418,0.020141,0.061933,0.003331,0.009661,0.010631,0.035924,0.003575,0.030038,0.024066,0.029133,0.185147,0.020425,0.024006,0.290258,0.003431,0.052666,1.253836,0.490110,0.342482,0.290358,0.307542,0.252746,0.267665,0.273092,0.296321,0.269658,0.229288,0.246132,0.230802,0.010908,0.003651,0.048357,0.020170,0.014500,0.023899,0.043179,0.003492,0.009720,0.012206,0.026802,0.004866,0.014387,109.090909,0.099156,blues_w
0.053079,0.049447,3.111230,0.108366,0.136499,0.541347,0.006128,0.085121,-22.853399,1.506378,0.897952,0.461288,0.103043,0.255866,0.043054,-0.086481,-0.029162,0.225474,-0.059960,0.179055,0.064214,0.009176,0.002835,0.077421,0.007508,0.025923,0.006846,0.054177,0.003279,0.005550,0.014081,0.040181,0.002692,0.031177,0.015898,0.032222,0.174140,0.016617,0.028395,0.211467,0.002901,0.034563,0.916734,0.369406,0.369043,0.291008,0.244965,0.240616,0.209849,0.216273,0.243260,0.204086,0.185979,0.195361,0.210764,0.008449,0.004230,0.052967,0.007797,0.017557,0.008816,0.042983,0.004359,0.006647,0.011978,0.033928,0.003324,0.012414,150.000000,0.137725,blues_w
0.084501,0.050213,3.173740,0.128023,0.133314,0.959899,0.004805,0.158043,-22.537458,1.596952,0.840433,0.219764,0.333507,0.174690,0.081776,0.018210,-0.156010,-0.060322,0.040347,-0.065389,-0.016388,0.027990,0.001546,0.042434,0.014181,0.019041,0.004518,0.033383,0.001497,0.004657,0.015268,0.028507,0.003278,0.021220,0.027549,0.021797,0.124536,0.017974,0.020513,0.330796,0.002244,0.056005,0.708999,0.470267,0.273503,0.244327,0.218027,0.276008,0.234786,0.235415,0.245018,0.243954,0.222551,0.241787,0.171805,0.025501,0.001921,0.030305,0.013893,0.015380,0.003995,0.024506,0.001764,0.004639,0.012975,0.021428,0.003292,0.008284,133.333333,0.144509,blues_w
0.061237,0.040244,3.196620,0.120785,0.140852,0.601739,0.007445,0.103714,-23.490851,1.692569,0.161172,0.334975,0.307106,0.092360,-0.045555,-0.027542,0.108892,0.248661,-0.044848,0.123124,-0.044502,0.006659,0.002567,0.029417,0.011968,0.024141,0.005464,0.031743,0.001267,0.008041,0.011626,0.042809,0.011759,0.025696,0.025108,0.021059,0.141198,0.023513,0.027653,0.295782,0.004278,0.057123,0.978175,0.627714,0.515211,0.371106,0.312002,0.288978,0.368456,0.269164,0.325023,0.308124,0.262108,0.249300,0.207759,0.007770,0.003827,0.031230,0.014262,0.027132,0.007494,0.026212,0.002350,0.011311,0.013467,0.042565,0.014962,0.011621,109.090909,0.127083,blues_w
0.087916,0.031584,3.189683,0.145671,0.144027,0.880042,0.004565,0.165076,-23.919223,1.760797,0.106403,-0.107384,0.245358,0.195831,-0.280510,-0.073195,0.039096,0.045953,0.006996,-0.014175,0.021843,0.011405,0.004965,0.016739,0.006791,0.032986,0.008780,0.039063,0.002821,0.007332,0.013772,0.020656,0.007213,0.020997,0.029343,0.019192,0.144618,0.023231,0.020014,0.327244,0.002515,0.070839,1.160267,0.625397,0.357652,0.357034,0.248440,0.315914,0.315683,0.287488,0.280120,0.260660,0.287802,0.235112,0.229091,0.013610,0.006051,0.020254,0.006996,0.027081,0.009348,0.028456,0.004579,0.011177,0.011920,0.019082,0.010681,0.010168,100.000000,0.081498,blues_w
0.077477,0.044531,3.219413,0.129865,0.137447,0.834892,0.004316,0.144549,-22.362061,1.807489,0.081358,-0.453846,0.209449,0.113584,-0.146688,-0.195370,-0.040587,-0.008575,-0.051824,0.090547,0.081792,0.012496,0.006165,0.013190,0.008375,0.041725,0.010410,0.033282,0.002545,0.006743,0.012852,0.018735,0.003473,0.018920,0.019566,0.018051,0.085894,0.015991,0.021864,0.245762,0.001811,0.046446,0.781116,0.410111,0.335886,0.288005,0.254506,0.262299,0.261642,0.273643,0.228952,0.267098,0.241284,0.207408,0.187424,0.013267,0.007325,0.014718,0.006923,0.033392,0.008984,0.025808,0.003297,0.006956,0.010938,0.014680,0.004031,0.008523,150.000000,0.171937,blues_w
0.078495,0.029947,3.222345,0.141164,0.140524,0.849441,0.004999,0.152435,-23.496476,1.392864,0.010500,-0.049046,0.199771,0.079902,-0.244124,-0.059305,-0.049615,-0.120461,-0.212116,0.124619,0.103554,0.013778,0.004611,0.023700,0.014069,0.035652,0.008479,0.018498,0.004023,0.008263,0.008511,0.019605,0.004307,0.021357,0.020058,0.013024,0.101759,0.018597,0.021919,0.246918,0.002437,0.051181,0.861746,0.536801,0.388182,0.326632,0.266115,0.311185,0.259931,0.288379,0.289310,0.285280,0.263682,0.271419,0.249423,0.022865,0.005972,0.029941,0.020583,0.031096,0.008933,0.018114,0.007706,0.009016,0.011872,0.018029,0.005474,0.010900,171.428571,0.093946,blues_w
0.062914,0.034470,3.191148,0.121663,0.138033,0.617324,0.006400,0.103708,-23.294296,1.740836,0.037320,0.117861,0.008091,0.070836,0.014497,0.251562,0.051634,-0.039106,-0.097954,0.166735,0.024221,0.009777,0.007665,0.050019,0.017602,0.011227,0.005969,0.042529,0.002017,0.005364,0.011672,0.026897,0.003968,0.026396,0.026500,0.015937,0.148319,0.022431,0.022718,0.333711,0.003469,0.062449,0.894674,0.658615,0.499791,0.350845,0.298254,0.292846,0.315120,0.327203,0.284785,0.315798,0.274005,0.253410,0.210588,0.011047,0.011699,0.048123,0.020683,0.010351,0.006257,0.043476,0.002883,0.006644,0.012179,0.025104,0.006154,0.014349,150.000000,0.124736,blues_w
0.060116,0.033392,3.231467,0.120008,0.140475,0.580661,0.006561,0.099244,-22.981026,1.762599,-0.145631,-0.000482,0.075318,0.014298,-0.176850,-0.081661,0.132924,0.187436,-0.051877,0.140567,-0.004291,0.019145,0.005148,0.031395,0.008813,0.016688,0.010815,0.022517,0.003707,0.012156,0.007518,0.038924,0.012260,0.020859,0.021407,0.013129,0.080988,0.020471,0.024338,0.290615,0.003505,0.052268,0.727868,0.627104,0.524995,0.314427,0.361301,0.343303,0.360567,0.326839,0.259772,0.268059,0.254877,0.268351,0.249703,0.017428,0.006419,0.029107,0.012245,0.018670,0.013336,0.019614,0.006049,0.015027,0.007904,0.030015,0.015327,0.008936,171.428571,0.141762,blues_w
0.074002,0.036062,3.175520,0.130098,0.143432,0.738740,0.005168,0.123600,-23.124266,1.793956,-0.216103,-0.250730,0.347102,-0.009535,-0.156023,0.022377,0.236525,0.020347,-0.106488,0.097273,0.036673,0.021162,0.007376,0.017477,0.006708,0.018555,0.009666,0.030272,0.001465,0.008429,0.008989,0.026501,0.010039,0.018908,0.021499,0.019877,0.124312,0.019479,0.022947,0.254031,0.002420,0.054163,1.166839,0.440691,0.396870,0.284229,0.249794,0.241780,0.263353,0.295967,0.287343,0.297982,0.263280,0.239651,0.192581,0.023502,0.008887,0.015701,0.005146,0.017925,0.009714,0.030932,0.001437,0.009734,0.007843,0.024772,0.015069,0.009794,150.000000,0.165736,blues_w
0.052615,0.026903,3.176406,0.115678,0.137972,0.500525,0.007899,0.084722,-23.615355,1.722187,-0.199443,-0.115112,0.097862,0.175547,-0.113410,0.124205,-0.143013,-0.044866,-0.185584,0.052211,-0.016294,0.012838,0.004831,0.033533,0.017721,0.020058,0.007870,0.032593,0.007011,0.009392,0.016982,0.016601,0.004901,0.022778,0.020907,0.014101,0.178074,0.022927,0.026484,0.285702,0.005135,0.048648,1.069898,0.645422,0.486659,0.397819,0.394094,0.377520,0.291259,0.277492,0.269557,0.264093,0.327855,0.274269,0.286213,0.017760,0.007097,0.029602,0.020874,0.022064,0.008580,0.035193,0.011840,0.013116,0.019168,0.016508,0.006180,0.012058,150.000000,0.116129,blues_w
