@RELATION svmclasmetal
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE features69 NUMERIC
@ATTRIBUTE features70 NUMERIC
@ATTRIBUTE class {classical_w,metal_w}

@DATA
0.087302,0.033695,3.195224,0.137263,0.133347,0.940061,0.003201,0.167359,-22.585614,1.225271,0.384854,0.233521,0.230287,0.132996,0.109823,0.040794,0.092293,0.076120,-0.049285,0.143670,-0.122876,0.013734,0.004262,0.061681,0.009888,0.019814,0.006185,0.045582,0.002345,0.008462,0.008531,0.017007,0.002921,0.023047,0.017503,0.011735,0.086152,0.014238,0.019268,0.212978,0.001061,0.036531,0.445428,0.372881,0.338459,0.274696,0.206787,0.215244,0.213662,0.199501,0.215661,0.224833,0.192397,0.185527,0.181854,0.018584,0.003915,0.031845,0.007828,0.013778,0.004733,0.034352,0.002605,0.007787,0.006103,0.011394,0.002428,0.009258,150.000000,0.109170,metal_w
0.069459,0.034380,3.059617,0.141682,0.147003,0.745994,0.004470,0.129725,-23.377595,1.398671,1.086334,0.625999,0.473699,0.313811,0.055650,0.188437,0.060848,0.152809,-0.006533,-0.011762,0.002258,0.011200,0.001109,0.059580,0.006135,0.041458,0.003494,0.050676,0.000904,0.002450,0.026860,0.046009,0.002040,0.030579,0.026155,0.013749,0.161442,0.022975,0.020042,0.319409,0.002730,0.080177,0.708208,0.346545,0.291285,0.254644,0.210540,0.204730,0.195850,0.192127,0.166017,0.184851,0.164852,0.185007,0.159915,0.011261,0.000897,0.038510,0.005860,0.026993,0.003103,0.032575,0.000824,0.002267,0.023523,0.035569,0.001629,0.008586,100.000000,0.151751,metal_w
0.081208,0.019788,3.124467,0.142905,0.143460,0.817755,0.004984,0.142151,-24.215287,1.317491,0.737993,0.453056,0.184262,0.315323,0.016970,0.181378,0.063815,0.129633,0.036433,0.025216,0.065408,0.006842,0.003662,0.059348,0.009496,0.019613,0.006828,0.051680,0.001497,0.003553,0.013704,0.052482,0.001596,0.029039,0.029568,0.017417,0.145733,0.021652,0.019364,0.343737,0.002910,0.078701,0.838550,0.373809,0.307024,0.268562,0.259401,0.241768,0.254677,0.219155,0.220296,0.231286,0.231411,0.217197,0.186690,0.008167,0.004868,0.039470,0.010418,0.018020,0.011006,0.038692,0.001500,0.004238,0.012569,0.043267,0.001629,0.011168,171.428571,0.091295,metal_w
0.063713,0.038894,3.215372,0.111820,0.126554,0.629216,0.003049,0.110596,-21.806684,1.042421,-0.000298,0.524070,0.303794,0.193774,0.110122,0.212093,0.058476,0.123753,0.015129,0.020186,0.010352,0.010095,0.008879,0.048991,0.008411,0.016690,0.006130,0.025952,0.004223,0.003056,0.019156,0.040976,0.004080,0.020190,0.013756,0.015488,0.089610,0.015429,0.022670,0.179176,0.001292,0.027543,0.543634,0.287027,0.210358,0.223383,0.194073,0.191492,0.173930,0.178486,0.174906,0.195229,0.174345,0.158960,0.168605,0.008396,0.006468,0.024936,0.006541,0.013335,0.005400,0.020122,0.004500,0.002301,0.012056,0.027940,0.002789,0.007366,150.000000,0.081448,metal_w
0.071762,0.021284,3.125430,0.120053,0.129098,0.752336,0.003913,0.123418,-23.063684,1.328684,0.399385,0.373507,0.204471,0.080272,0.088394,0.096962,0.016874,0.023179,-0.168770,-0.153198,-0.099843,0.016579,0.004535,0.034018,0.011342,0.014013,0.006046,0.043053,0.002583,0.004054,0.030841,0.029993,0.004168,0.019925,0.017756,0.016286,0.198582,0.015471,0.022068,0.247446,0.001982,0.042465,0.649443,0.382562,0.248176,0.246124,0.280543,0.227503,0.198114,0.199576,0.202643,0.169138,0.172995,0.163670,0.170373,0.011827,0.004377,0.027487,0.009495,0.009945,0.005886,0.040808,0.002375,0.003355,0.023231,0.020328,0.003583,0.010353,240.000000,0.129524,metal_w
0.063283,0.028743,3.183896,0.116857,0.131944,0.668387,0.003237,0.115266,-22.573039,1.729228,0.654266,-0.109460,0.205170,0.247583,0.038094,-0.080600,0.097038,0.083846,-0.152853,0.008124,-0.087206,0.020945,0.003727,0.027803,0.011880,0.027054,0.008984,0.028374,0.001452,0.005514,0.025943,0.040445,0.002907,0.020083,0.017890,0.010359,0.098610,0.021189,0.023531,0.216554,0.001515,0.040303,0.331757,0.224850,0.227253,0.209148,0.191303,0.171303,0.181987,0.169863,0.163837,0.152635,0.163264,0.164519,0.149209,0.012267,0.003151,0.017894,0.008182,0.017225,0.008139,0.028677,0.001121,0.004103,0.022802,0.023076,0.002823,0.007226,120.000000,0.128755,metal_w
0.074153,0.031445,3.174910,0.129164,0.136108,0.788542,0.003277,0.134570,-22.601300,1.130971,0.314405,0.279141,0.128319,0.240912,-0.090511,0.078246,0.056753,0.099620,0.227569,0.072091,0.082625,0.008300,0.008595,0.038784,0.006726,0.016257,0.012633,0.044080,0.004436,0.009298,0.013701,0.031648,0.003340,0.020743,0.017159,0.014697,0.135118,0.018054,0.021258,0.210174,0.001334,0.036104,0.748448,0.288352,0.406409,0.306035,0.259672,0.251494,0.213920,0.219529,0.245985,0.224735,0.199612,0.189718,0.181656,0.006696,0.008406,0.032917,0.006274,0.012192,0.013413,0.028625,0.005685,0.007930,0.011746,0.020650,0.003611,0.009430,300.000000,0.104384,metal_w
0.081965,0.021484,3.161294,0.132569,0.133989,0.851205,0.003887,0.143318,-23.435539,1.266489,0.393526,0.383016,0.023968,0.349621,-0.055560,0.233974,-0.010870,0.070819,-0.122207,-0.041956,-0.073974,0.020263,0.004429,0.028711,0.008775,0.023345,0.004235,0.030247,0.001861,0.005518,0.025542,0.023617,0.004091,0.021184,0.019913,0.014975,0.169626,0.017826,0.020380,0.241836,0.001889,0.045576,1.001713,0.351052,0.311665,0.299736,0.289304,0.306138,0.273476,0.301769,0.272832,0.256289,0.228541,0.213798,0.220980,0.022767,0.006384,0.026312,0.007507,0.023441,0.004048,0.029805,0.001784,0.006537,0.027698,0.015595,0.004001,0.008560,109.090909,0.090909,metal_w
0.082712,0.019897,3.178308,0.133160,0.137849,0.844446,0.003886,0.146715,-23.379208,1.393526,0.340260,0.203032,0.208810,0.218236,0.232589,-0.086336,-0.004389,-0.106409,-0.091552,-0.014584,0.013025,0.018132,0.003798,0.029542,0.011688,0.024367,0.007349,0.058535,0.003757,0.005671,0.010396,0.021238,0.003014,0.021977,0.028382,0.009530,0.134629,0.022581,0.021138,0.315128,0.001837,0.061521,0.826460,0.449998,0.374803,0.301871,0.246596,0.269887,0.292294,0.267356,0.217611,0.270402,0.252522,0.214947,0.199740,0.015591,0.004414,0.026277,0.010769,0.020522,0.008616,0.036038,0.005253,0.005560,0.010979,0.017402,0.003177,0.009120,120.000000,0.113248,metal_w
0.102381,0.038964,3.182862,0.157555,0.142399,1.113298,0.002826,0.207526,-22.511455,1.350620,0.653784,0.100171,0.385917,0.274043,0.197271,0.061322,0.029619,0.284675,0.129711,-0.016141,-0.033838,0.008584,0.002930,0.053175,0.004284,0.023884,0.005495,0.043109,0.004706,0.005614,0.013342,0.037007,0.003445,0.023146,0.023265,0.011661,0.086807,0.015973,0.015531,0.245029,0.001066,0.052151,0.606437,0.313850,0.366149,0.234543,0.302643,0.282285,0.226093,0.219798,0.232910,0.211148,0.187357,0.200680,0.162310,0.011585,0.002643,0.033600,0.003364,0.016077,0.005066,0.035772,0.006995,0.006183,0.010753,0.025490,0.002787,0.010006,171.428571,0.099796,metal_w
0.045197,0.030331,3.055227,0.110513,0.145268,0.442016,0.008456,0.068890,-24.465949,1.937437,1.040690,0.237800,0.190666,0.385912,0.089058,0.136262,0.129405,0.066123,-0.055765,-0.046580,-0.097734,0.019597,0.004438,0.075772,0.006437,0.031496,0.003326,0.061537,0.001185,0.004429,0.030435,0.030424,0.003428,0.035536,0.020754,0.032577,0.223026,0.023922,0.028662,0.260949,0.005160,0.047574,1.367681,0.410007,0.364441,0.305287,0.330682,0.287274,0.260475,0.215689,0.197667,0.224330,0.228609,0.219734,0.226769,0.021086,0.006199,0.067582,0.008409,0.025921,0.003498,0.047196,0.001680,0.004459,0.034185,0.025690,0.006375,0.015685,240.000000,0.145669,metal_w
0.032178,0.043215,3.113388,0.104039,0.142547,0.257234,0.006042,0.033920,-23.321478,2.004866,0.673234,0.896508,0.375064,0.274822,0.306646,0.232182,-0.310818,0.168539,0.040242,-0.085189,0.269241,0.012347,0.000957,0.039012,0.010451,0.081626,0.002975,0.033820,0.000866,0.002233,0.023057,0.052082,0.001068,0.034200,0.011435,0.011936,0.108478,0.017042,0.024794,0.117835,0.004005,0.021357,0.649763,0.340673,0.258064,0.221548,0.195265,0.186847,0.204396,0.232805,0.182011,0.185666,0.165059,0.146220,0.164372,0.017678,0.001266,0.025051,0.009100,0.040403,0.002395,0.023281,0.000730,0.002832,0.021021,0.029856,0.000900,0.006860,171.428571,0.116700,metal_w
0.070425,0.024021,3.216748,0.122750,0.136614,0.681400,0.004007,0.112517,-23.196394,1.632143,-0.054484,0.283586,0.272346,-0.089449,-0.037832,-0.136768,-0.268626,0.185773,-0.077459,0.024110,-0.037635,0.016799,0.002805,0.029628,0.012829,0.016162,0.019985,0.045760,0.008121,0.007677,0.006947,0.027108,0.004007,0.019384,0.019148,0.011280,0.064986,0.016984,0.021807,0.247498,0.001562,0.047766,0.722194,0.428804,0.345651,0.247632,0.243227,0.224232,0.232536,0.226619,0.224234,0.206645,0.205963,0.184574,0.196295,0.013480,0.003404,0.019236,0.012517,0.013767,0.017430,0.031412,0.007194,0.009025,0.005479,0.020193,0.004492,0.008307,133.333333,0.101480,metal_w
0.048023,0.030828,3.211812,0.110439,0.137216,0.427228,0.004664,0.071476,-22.865805,1.746807,0.290873,0.239294,0.093454,0.061726,0.019346,-0.137724,-0.107458,-0.039642,0.059721,0.084318,-0.054692,0.016291,0.006931,0.033828,0.009738,0.016324,0.012870,0.052042,0.004952,0.007559,0.032387,0.014275,0.004036,0.027319,0.013543,0.012985,0.096809,0.017655,0.025693,0.176701,0.002034,0.032327,0.606487,0.309917,0.434822,0.319895,0.299985,0.295178,0.256361,0.227722,0.270843,0.266716,0.265979,0.228572,0.212887,0.017026,0.007337,0.028408,0.014298,0.016502,0.013166,0.033721,0.006008,0.007416,0.023121,0.011588,0.005151,0.010010,120.000000,0.105691,metal_w
0.076293,0.023675,3.120965,0.133899,0.136652,0.842985,0.004346,0.134583,-23.610101,1.394938,0.926754,0.366352,0.461839,0.085930,-0.020835,-0.031379,-0.128070,-0.062553,-0.132684,-0.096365,-0.032686,0.026988,0.001689,0.027379,0.009624,0.016932,0.004643,0.042910,0.001239,0.003248,0.043680,0.038863,0.001901,0.026553,0.021020,0.012330,0.138123,0.014185,0.020678,0.246995,0.001963,0.046139,0.619037,0.336934,0.300352,0.268880,0.236092,0.204692,0.194538,0.166198,0.193628,0.201589,0.167138,0.167318,0.156698,0.029848,0.001793,0.018505,0.007802,0.013794,0.003681,0.043886,0.001050,0.002203,0.032676,0.024251,0.001587,0.009690,171.428571,0.127789,metal_w
0.085505,0.014375,3.128288,0.137616,0.134019,0.859185,0.004804,0.156022,-24.359676,0.970430,-0.162929,-0.085503,0.064216,0.130557,-0.081404,0.183222,0.187962,-0.029197,-0.105863,0.018848,0.002932,0.020396,0.006265,0.025461,0.011408,0.010824,0.005222,0.032470,0.002413,0.005322,0.014581,0.021514,0.007157,0.017581,0.029753,0.007559,0.190040,0.027416,0.022863,0.306552,0.002083,0.055901,1.261682,0.529306,0.511722,0.338664,0.428528,0.312521,0.331572,0.320666,0.291799,0.276327,0.260303,0.274988,0.213007,0.023591,0.006746,0.020854,0.012210,0.007933,0.004782,0.030399,0.002514,0.006063,0.012974,0.014451,0.009798,0.008326,300.000000,0.126386,metal_w
0.072972,0.023584,3.142928,0.128551,0.139631,0.722780,0.004263,0.123240,-23.277120,1.204022,0.101935,0.532067,0.389138,-0.082160,0.213816,0.260021,-0.043611,0.094614,0.034058,0.150485,0.035506,0.011143,0.004428,0.079355,0.006442,0.016342,0.010607,0.058018,0.002854,0.003434,0.010339,0.031788,0.002785,0.029475,0.024513,0.020882,0.205816,0.018610,0.021445,0.297690,0.003695,0.061682,0.514545,0.326977,0.284960,0.228193,0.239664,0.215586,0.183456,0.187364,0.179353,0.181849,0.171326,0.185345,0.169514,0.009811,0.005350,0.054373,0.005323,0.013531,0.010645,0.056398,0.003980,0.002577,0.007978,0.020844,0.003047,0.017862,150.000000,0.191837,metal_w
0.074397,0.031216,3.023504,0.134057,0.144150,0.750397,0.005883,0.118351,-23.798642,1.311464,0.776208,0.272418,0.228391,0.117784,0.086887,0.175157,0.019664,0.147424,-0.065254,-0.009170,0.019036,0.008574,0.003861,0.058524,0.009467,0.016440,0.004584,0.064372,0.001415,0.004162,0.017990,0.054303,0.002731,0.031877,0.028685,0.023340,0.307329,0.019752,0.025899,0.362220,0.004295,0.068499,1.429581,0.449916,0.447016,0.292855,0.244812,0.246653,0.222277,0.196842,0.189709,0.203545,0.199016,0.190185,0.146319,0.012069,0.004456,0.049426,0.011108,0.013179,0.004474,0.063692,0.001613,0.004478,0.014941,0.035461,0.002961,0.016327,171.428571,0.181102,metal_w
0.037650,0.031456,3.061726,0.103884,0.148486,0.383489,0.006104,0.059226,-24.548276,2.145218,1.123742,0.465411,0.309596,0.246764,0.144127,0.113795,0.047560,0.124622,0.022153,0.044714,-0.062991,0.009623,0.002750,0.072085,0.004893,0.038703,0.004423,0.086128,0.000558,0.002590,0.009542,0.061242,0.001632,0.039803,0.013676,0.015730,0.167307,0.020595,0.028086,0.159805,0.004557,0.027805,0.664415,0.309241,0.289502,0.242171,0.231610,0.226805,0.184120,0.211024,0.200295,0.179152,0.188235,0.164069,0.160552,0.011151,0.003828,0.050988,0.005919,0.022104,0.004103,0.060452,0.000515,0.001903,0.007571,0.040150,0.002007,0.013638,300.000000,0.105747,metal_w
0.070433,0.016905,3.129918,0.123206,0.132891,0.777267,0.003993,0.118796,-24.162072,1.041980,0.707542,0.351895,0.206159,0.178949,-0.012122,0.171240,0.038735,0.190761,-0.112239,-0.047920,0.004671,0.008476,0.002855,0.063714,0.008910,0.017685,0.010203,0.045188,0.001417,0.002496,0.011532,0.049864,0.003746,0.028755,0.024827,0.018879,0.210380,0.018144,0.025067,0.297663,0.003126,0.050702,1.319490,0.504830,0.245896,0.256859,0.245619,0.232465,0.200464,0.196292,0.188451,0.230931,0.188270,0.184124,0.157099,0.007118,0.002706,0.053726,0.009913,0.015527,0.009480,0.039524,0.001441,0.002108,0.009825,0.040808,0.003387,0.014294,150.000000,0.099119,metal_w
